Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Munzies,Forced to do this,"james munnerlyn, taylor munnerlyn","spencer shaw, tj sorbe",21,10,Bracket play round of Round of 32 game 3,2023pg,3.0 Intermediate
Pig,Bottom of da Barrel,"ethan chudleigh, luke gonzalez","benji white, marshall morris",21,8,Bracket play round of Round of 32 game 1,2023pg,3.0 Intermediate
Pig,Bottom of da Barrel,"ethan chudleigh, luke gonzalez","benji white, marshall morris",21,14,Bracket play round of Round of 32 game 2,2023pg,3.0 Intermediate
Heavy Hitters,Como Se Juega,"donovan guerrero, ruby pruneda","adam brueck, nathan brueck",21,18,Bracket play round of Round of 16 game 1,2023pg,3.0 Intermediate
Heavy Hitters,Como Se Juega,"donovan guerrero, ruby pruneda","adam brueck, nathan brueck",19,21,Bracket play round of Round of 16 game 2,2023pg,3.0 Intermediate
Heavy Hitters,Como Se Juega,"donovan guerrero, ruby pruneda","adam brueck, nathan brueck",19,21,Bracket play round of Round of 16 game 3,2023pg,3.0 Intermediate
Net worth,Munzies,"hunter steenbakkers, nelson durrant","james munnerlyn, taylor munnerlyn",21,19,Bracket play round of Round of 16 game 1,2023pg,3.0 Intermediate
Net worth,Munzies,"hunter steenbakkers, nelson durrant","james munnerlyn, taylor munnerlyn",21,12,Bracket play round of Round of 16 game 2,2023pg,3.0 Intermediate
Pig,Mountain city,"ethan chudleigh, luke gonzalez","alex bateman, garrett welch",17,21,Bracket play round of Round of 16 game 1,2023pg,3.0 Intermediate
Pig,Mountain city,"ethan chudleigh, luke gonzalez","alex bateman, garrett welch",18,21,Bracket play round of Round of 16 game 2,2023pg,3.0 Intermediate
Pocket pair,Como Se Juega,"tyler caswell, bri nicholson","adam brueck, nathan brueck",19,21,Bracket play round of Quarter-finals game 1,2023pg,3.0 Intermediate
Pocket pair,Como Se Juega,"tyler caswell, bri nicholson","adam brueck, nathan brueck",21,17,Bracket play round of Quarter-finals game 2,2023pg,3.0 Intermediate
Pocket pair,Como Se Juega,"tyler caswell, bri nicholson","adam brueck, nathan brueck",12,21,Bracket play round of Quarter-finals game 3,2023pg,3.0 Intermediate
Net worth,Mountain city,"hunter steenbakkers, nelson durrant","alex bateman, garrett welch",18,21,Bracket play round of Quarter-finals game 1,2023pg,3.0 Intermediate
Net worth,Mountain city,"hunter steenbakkers, nelson durrant","alex bateman, garrett welch",17,21,Bracket play round of Quarter-finals game 2,2023pg,3.0 Intermediate
Como Se Juega,Mountain city,"adam brueck, nathan brueck","alex bateman, garrett welch",21,15,Bracket play round of Semi-finals game 1,2023pg,3.0 Intermediate
Como Se Juega,Mountain city,"adam brueck, nathan brueck","alex bateman, garrett welch",15,21,Bracket play round of Semi-finals game 2,2023pg,3.0 Intermediate
Como Se Juega,Mountain city,"adam brueck, nathan brueck","alex bateman, garrett welch",11,15,Bracket play round of Semi-finals game 3,2023pg,3.0 Intermediate
Average but Savage bros,2 doods,"benson shaw, jacob shaw","ben taylor, jordan glade",21,13,Bracket play round of 3rd place game 1,2023pg,3.0 Intermediate
Average but Savage bros,2 doods,"benson shaw, jacob shaw","ben taylor, jordan glade",21,8,Bracket play round of 3rd place game 2,2023pg,3.0 Intermediate
2 doods,Bangarangs,"ben taylor, jordan glade","jason warhurst, sierra warhurst",21,7,Bracket play round of Semi-finals game 1,2023pg,3.0 Intermediate
2 doods,Bangarangs,"ben taylor, jordan glade","jason warhurst, sierra warhurst",21,15,Bracket play round of Semi-finals game 2,2023pg,3.0 Intermediate
Net worth,Pocket pair,"hunter steenbakkers, nelson durrant","tyler caswell, bri nicholson",21,17,Bracket play round of P5: Semi-finals game 1,2023pg,3.0 Intermediate
Net worth,Pocket pair,"hunter steenbakkers, nelson durrant","tyler caswell, bri nicholson",24,22,Bracket play round of P5: Semi-finals game 2,2023pg,3.0 Intermediate
Pig,Munzies,"ethan chudleigh, luke gonzalez","james munnerlyn, taylor munnerlyn",21,19,Bracket play round of P9: Quarter-finals game 1,2023pg,3.0 Intermediate
Pig,Munzies,"ethan chudleigh, luke gonzalez","james munnerlyn, taylor munnerlyn",21,12,Bracket play round of P9: Quarter-finals game 2,2023pg,3.0 Intermediate
Avalanche,Cap- Spiggity,"aidan gunnell, tj hess","carrie capozzoli, jeffrey capozzzoli",21,19,Bracket play round of P9: Final game 1,2023pg,3.0 Intermediate
Avalanche,Cap- Spiggity,"aidan gunnell, tj hess","carrie capozzoli, jeffrey capozzzoli",26,24,Bracket play round of P9: Final game 2,2023pg,3.0 Intermediate
Avalanche,2 doods,"aidan gunnell, tj hess","ben taylor, jordan glade",21,7,Bracket play round of 9th place game 1,2023pg,3.0 Intermediate
Avalanche,2 doods,"aidan gunnell, tj hess","ben taylor, jordan glade",22,20,Bracket play round of 9th place game 2,2023pg,3.0 Intermediate
Munzies,Heavy Hitters,"james munnerlyn, taylor munnerlyn","donovan guerrero, ruby pruneda",18,21,Bracket play round of P13: Semi-finals game 1,2023pg,3.0 Intermediate
Munzies,Heavy Hitters,"james munnerlyn, taylor munnerlyn","donovan guerrero, ruby pruneda",12,21,Bracket play round of P13: Semi-finals game 2,2023pg,3.0 Intermediate
Forced to do this,Bottom of da Barrel,"spencer shaw, tj sorbe","benji white, marshall morris",21,19,Bracket play round of P17: Quarter-finals game 1,2023pg,3.0 Intermediate
