Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Monkey never cramps,The snack that smiles back,"carter england, samuel england","austin sosa, davis kearl",19,21,Bracket play round of Final game 1,2023spike-night,3.0 Intermediate
Monkey never cramps,The snack that smiles back,"carter england, samuel england","austin sosa, davis kearl",16,21,Bracket play round of Final game 2,2023spike-night,3.0 Intermediate
Monkey never cramps,Spike Sisterhood,"carter england, samuel england","camille nguyen, katie inman",21,12,Bracket play round of 1st place game 1,2023spike-night,3.0 Intermediate
Monkey never cramps,Spike Sisterhood,"carter england, samuel england","camille nguyen, katie inman",21,18,Bracket play round of 1st place game 2,2023spike-night,3.0 Intermediate
Spiker Gang,The snack that smiles back,"jeremy porter, tyler curtis","austin sosa, davis kearl",20,22,Bracket play round of 1st place game 1,2023spike-night,3.0 Intermediate
Spiker Gang,The snack that smiles back,"jeremy porter, tyler curtis","austin sosa, davis kearl",13,21,Bracket play round of 1st place game 2,2023spike-night,3.0 Intermediate
Spike Sisterhood,Katara and sokka,"camille nguyen, katie inman","devin tuttle, kaden backlund",1,0,Bracket play round of 3rd place game 1,2023spike-night,3.0 Intermediate
Spike Sisterhood,Katara and sokka,"camille nguyen, katie inman","devin tuttle, kaden backlund",1,0,Bracket play round of 3rd place game 2,2023spike-night,3.0 Intermediate
The snack that smiles back,What’s up Denny’s,"austin sosa, davis kearl","hiram perez, steven rich",21,16,Bracket play round of 3rd place game 1,2023spike-night,3.0 Intermediate
The snack that smiles back,What’s up Denny’s,"austin sosa, davis kearl","hiram perez, steven rich",16,21,Bracket play round of 3rd place game 2,2023spike-night,3.0 Intermediate
The snack that smiles back,What’s up Denny’s,"austin sosa, davis kearl","hiram perez, steven rich",27,25,Bracket play round of 3rd place game 3,2023spike-night,3.0 Intermediate
Predators,Yee haw,"cooper johnson, logan johnson","josh hoagland, micah yerman",5,0,Bracket play round of P5: Semi-finals game 1,2023spike-night,3.0 Intermediate
Predators,Yee haw,"cooper johnson, logan johnson","josh hoagland, micah yerman",5,0,Bracket play round of P5: Semi-finals game 2,2023spike-night,3.0 Intermediate
Spiker Gang,Spike Sisterhood,"jeremy porter, tyler curtis","camille nguyen, katie inman",-1,-1,Bracket play round of P5: Final game 1,2023spike-night,3.0 Intermediate
Spiker Gang,Spike Sisterhood,"jeremy porter, tyler curtis","camille nguyen, katie inman",-1,-1,Bracket play round of P5: Final game 2,2023spike-night,3.0 Intermediate
Spiker Gang,Spike Sisterhood,"jeremy porter, tyler curtis","camille nguyen, katie inman",-1,-1,Bracket play round of P5: Final game 3,2023spike-night,3.0 Intermediate
Katara and sokka,What’s up Denny’s,"devin tuttle, kaden backlund","hiram perez, steven rich",-1,-1,Bracket play round of P9: Final game 1,2023spike-night,3.0 Intermediate
Katara and sokka,What’s up Denny’s,"devin tuttle, kaden backlund","hiram perez, steven rich",-1,-1,Bracket play round of P9: Final game 2,2023spike-night,3.0 Intermediate
Katara and sokka,What’s up Denny’s,"devin tuttle, kaden backlund","hiram perez, steven rich",-1,-1,Bracket play round of P9: Final game 3,2023spike-night,3.0 Intermediate
Katara and sokka,What’s up Denny’s,"devin tuttle, kaden backlund","hiram perez, steven rich",-1,-1,Bracket play round of P9: Final game 1,2023spike-night,3.0 Intermediate
