Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Ackermann/Cole,Holy Guacamole,"kyle ackermann, matthew cole","bradley clark, robert porter",213,15,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Longland/Fowler,Whiff,"grant longland, kyle fowler","david nara, emily vasquez",21,10,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Put Me in Coach,Tim & Greg,"henry pilliod, owen bass","ian timan, julia brochu",21,12,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Marino’s Mistress,Beard/Marshall,"brendan ferreira, patric chu","grant marshall, lindros beard",21,12,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Roundabouts,Special Fajitas for Two,"coleman epperson's, olivia jenki","diego ramirez, joseph motto",21,17,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Cold Brew🧋,Camp Counselors,"ali jenki, sully woodlee","austin seroka, tyler brown",21,10,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Ackermann/Cole,Put Me in Coach,"kyle ackermann, matthew cole","henry pilliod, owen bass",21,0,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Longland/Fowler,Holy Guacamole,"grant longland, kyle fowler","bradley clark, robert porter",21,19,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Tim & Greg,Whiff,"ian timan, julia brochu","david nara, emily vasquez",21,11,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Marino’s Mistress,Cold Brew🧋,"brendan ferreira, patric chu","ali jenki, sully woodlee",21,16,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Roundabouts,Beard/Marshall,"coleman epperson's, olivia jenki","grant marshall, lindros beard",22,20,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Camp Counselors,Special Fajitas for Two,"austin seroka, tyler brown","diego ramirez, joseph motto",19,21,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Ackermann/Cole,Longland/Fowler,"kyle ackermann, matthew cole","grant longland, kyle fowler",21,13,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Put Me in Coach,Whiff,"henry pilliod, owen bass","david nara, emily vasquez",21,14,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Holy Guacamole,Tim & Greg,"bradley clark, robert porter","ian timan, julia brochu",20,22,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Marino’s Mistress,Roundabouts,"brendan ferreira, patric chu","coleman epperson's, olivia jenki",19,21,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Cold Brew🧋,Special Fajitas for Two,"ali jenki, sully woodlee","diego ramirez, joseph motto",21,9,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Beard/Marshall,Camp Counselors,"grant marshall, lindros beard","austin seroka, tyler brown",21,7,Pool Play,nashvillets2023,Expert (4.5-5.0+)
Beauty and the Beanstalk,The scrappers,"bryce mccarthy, cassie london","alexia mast, joel fernandez",21,11,Pool Play,nashvillets2023,Contenders (4.0)
Cave Talk,Polk/Illut,"alex perkins, ryan juenger","jeremy illut, robert polk",21,13,Pool Play,nashvillets2023,Contenders (4.0)
Double D,Z-Tier,"daryan hoover, dave esh","baker paffie, jackson davidson",21,9,Pool Play,nashvillets2023,Contenders (4.0)
